AnlyTxHack__Account_External_Id__c,Priority,AnlyTxHack__EstimatedClosedDate__c,AnlyTxHack__CSAT__c,Origin,Reason,AnlyTxHack__SLAViolation__c,AnlyTxHack__SLA_Type__c,Status,Subject,AnlyTxHack__Country__c,AnlyTxHack__Solved_By__c,AnlyTxHack__Industry_Type__c
0012w00000LRfoIAAT,Low,2020-09-12,88,Web,Equipment Design,Compliant,Basic,Closed,Case about Digital Media,The United Kingdom,Self,Computer Software
0012w00000LRfoJAAT,Low,2020-09-13,30,Email,Other,Compliant,Premium,Closed,Case about Digital Media,Russia,Knowledge Portal,Construction
0012w00000LRfoKAAT,Medium,2020-09-14,99,Phone,Equipment Complexity,Compliant,Basic,Closed,Case about Digital Media,Canada,Chatbot,Health Care
0012w00000LRfoLAAT,Low,2020-09-15,77,Web,Equipment Complexity,Compliant,Premium,Closed,Case about Digital Media,Israel,Call center Agent,Manufacturing
0012w00000LRfoMAAT,Low,2020-09-16,120,Chat,Performance,Compliant,Basic,Closed,Case about Digital Media,Australia,Onsite Agent,Consumer Goods
0012w00000LRfuGAAT,Low,2020-09-17,45,Phone,Installation,Compliant,Basic,Closed,Case about Digital Media,Austria,Self,Travel
0012w00000LRfuHAAT,Medium,2020-09-18,81,Email,Equipment Complexity,Compliant,Premium,Closed,Case about Digital Media,Belarus,Knowledge Portal,Entertainment
0012w00000LRfuIAAT,Low,2020-09-19,95,Phone,Equipment Design,Open Violation,Premium,Closed,Case about Digital Media,Brazil,Chatbot,Computer Software
0012w00000LRfuJAAT,Low,2020-09-20,83,Web,Equipment Complexity,Compliant,Basic,Closed,Case about Digital Media,Belgium,Call center Agent,Construction
0012w00000LRfuKAAT,Low,2020-09-21,104,Phone,Equipment Design,Compliant,Basic,Closed,Case about Digital Media,China,Onsite Agent,Health Care
0012w00000LRfuLAAT,Low,2020-09-22,97,Chat,Breakdown,Compliant,Basic,Closed,Case about Digital Media,United Arab Emirates,Self,Manufacturing
0012w00000LRfuMAAT,Medium,2020-09-23,102,Web,Breakdown,Compliant,Premium,Closed,Case about Digital Media,United States of America,Knowledge Portal,Consumer Goods
0012w00000LRfuNAAT,Low,2020-09-24,40,Phone,Equipment Design,Compliant,Basic,Closed,Case about Digital Media,India,Chatbot,Travel
0012w00000LRfuOAAT,Medium,2020-09-25,70,Phone,Other,Compliant,Basic,Closed,Case about Digital Media,The United Kingdom,Call center Agent,Entertainment
0012w00000LRfuPAAT,Medium,2020-09-26,81,Chat,Installation,Compliant,Basic,Closed,Case about Digital Media,Russia,Onsite Agent,Computer Software
0012w00000LRfuQAAT,Medium,2020-09-27,93,Web,Performance,Compliant,Premium,Closed,Case about Digital Media,Canada,Self,Construction
0012w00000LRfuRAAT,Medium,2020-09-28,89,Web,Breakdown,Compliant,Basic,Closed,Case about Digital Media,Israel,Knowledge Portal,Health Care
0012w00000LRfuSAAT,Low,2020-09-29,101,Chat,Performance,Compliant,Basic,Closed,Case about Digital Media,Australia,Chatbot,Manufacturing
0012w00000LRfuTAAT,Medium,2020-09-30,89,Phone,Breakdown,Compliant,Premium,Closed,Case about Digital Media,Austria,Call center Agent,Consumer Goods
0012w00000LRfuUAAT,Low,2020-01-01,73,Phone,Performance,Compliant,Basic,Closed,Case about Digital Media,Belarus,Onsite Agent,Travel
0012w00000LRfuVAAT,Low,2020-01-02,77,Web,Installation,Compliant,Basic,Closed,Case about Digital Media,Brazil,Self,Entertainment
0012w00000LRfuWAAT,Low,2020-01-03,117,Web,Installation,Compliant,Basic,Closed,Case about Digital Media,Belgium,Knowledge Portal,Computer Software
0012w00000LRfuXAAT,Medium,2020-01-04,73,Phone,Equipment Complexity,Compliant,Premium,Closed,Case about Digital Media,China,Chatbot,Construction
0012w00000LRfuYAAT,Medium,2020-01-05,75,Email,Feedback,Compliant,Premium,Closed,Case about Digital Media,United Arab Emirates,Call center Agent,Health Care
0012w00000LRfuZAAT,Medium,2020-01-06,60,Chat,Breakdown,Compliant,Basic,Closed,Case about Digital Media,United States of America,Onsite Agent,Manufacturing
0012w00000LRfuaAAD,Low,2020-01-07,85,Phone,Other,Open Violation,Basic,Closed,Case about Digital Media,India,Self,Consumer Goods
0012w00000LRfubAAD,Low,2020-01-08,82,Email,Performance,Compliant,Basic,Closed,Case about Digital Media,The United Kingdom,Knowledge Portal,Travel
0012w00000LRfucAAD,Low,2020-01-09,114,Chat,Other,Compliant,Basic,Closed,Case about Digital Media,Russia,Chatbot,Entertainment
0012w00000LRfudAAD,Low,2020-01-10,97,Web,Feedback,Compliant,Premium,Closed,Case about Digital Media,Canada,Call center Agent,Computer Software
0012w00000LRfueAAD,Low,2020-01-11,106,Phone,Breakdown,Compliant,Premium,Closed,Case about Digital Media,Israel,Onsite Agent,Construction
0012w00000LRfijAAD,Medium,2020-01-12,84,Web,Performance,Compliant,Premium,Closed,Case about Digital Media,Australia,Self,Health Care
0012w00000LRfikAAD,Low,2020-01-13,109,Chat,Feedback,Compliant,Basic,Closed,Case about Digital Media,Austria,Knowledge Portal,Manufacturing
0012w00000LRfilAAD,Low,2020-01-14,96,Email,Performance,Compliant,Basic,Closed,Case about Digital Media,Belarus,Chatbot,Consumer Goods
0012w00000LRfimAAD,Medium,2020-01-15,84,Web,Breakdown,Compliant,Basic,Closed,Case about Digital Media,Brazil,Call center Agent,Travel
0012w00000LRfinAAD,Low,2020-01-16,77,Phone,Breakdown,Open Violation,Basic,Closed,Case about Digital Media,Belgium,Onsite Agent,Entertainment
0012w00000LRfioAAD,Low,2020-01-17,71,Phone,Equipment Design,Compliant,Basic,Closed,Case about Digital Media,China,Self,Computer Software
0012w00000LRfipAAD,Low,2020-01-18,87,Phone,Other,Open Violation,Basic,Closed,Case about Digital Media,United Arab Emirates,Knowledge Portal,Construction
0012w00000LRfiqAAD,Low,2020-01-19,96,Web,Breakdown,Compliant,Basic,Closed,Case about Digital Media,United States of America,Chatbot,Health Care
0012w00000LRfirAAD,Low,2020-01-20,82,Email,Performance,Compliant,Basic,Closed,Case about Digital Media,India,Call center Agent,Manufacturing
0012w00000LRfisAAD,Medium,2020-01-21,76,Phone,Equipment Design,Compliant,Premium,Closed,Case about Digital Media,The United Kingdom,Onsite Agent,Consumer Goods
0012w00000LRfitAAD,Low,2020-01-22,85,Web,Equipment Design,Compliant,Premium,Closed,Case about Digital Media,Russia,Self,Travel
0012w00000LRfiuAAD,Medium,2020-01-23,104,Web,Feedback,Compliant,Premium,Closed,Case about Digital Media,Canada,Knowledge Portal,Entertainment
0012w00000LRfivAAD,Medium,2020-01-24,95,Web,Equipment Design,Compliant,Basic,Closed,Case about Digital Media,Israel,Chatbot,Computer Software
0012w00000LRfiwAAD,Low,2020-01-25,71,Phone,Breakdown,Compliant,Premium,Closed,Case about Digital Media,Australia,Call center Agent,Construction
0012w00000LRfixAAD,Low,2020-01-26,89,Web,Breakdown,Compliant,Basic,Closed,Case about Digital Media,Austria,Onsite Agent,Health Care
0012w00000LRfiyAAD,Medium,2020-01-27,111,Web,Performance,Compliant,Premium,Closed,Case about Digital Media,Belarus,Self,Manufacturing
0012w00000LRfizAAD,Low,2020-01-28,82,Email,Breakdown,Compliant,Basic,Closed,Case about Digital Media,Brazil,Knowledge Portal,Consumer Goods
0012w00000LRfj0AAD,Low,2020-01-29,111,Web,Performance,Open Violation,Basic,Closed,Case about Digital Media,Belgium,Chatbot,Travel
0012w00000LRfj1AAD,Low,2020-01-30,81,Chat,Breakdown,Compliant,Basic,Closed,Case about Digital Media,China,Call center Agent,Entertainment
0012w00000LRfj2AAD,Medium,2020-01-31,87,Web,Installation,Compliant,Basic,Closed,Case about Digital Media,United Arab Emirates,Onsite Agent,Computer Software
0012w00000LRfj3AAD,Low,2020-02-01,106,Web,Equipment Complexity,Compliant,Basic,Closed,Case about Digital Media,United States of America,Self,Construction
0012w00000LRfj4AAD,Medium,2020-02-02,85,Email,Installation,Compliant,Basic,Closed,Case about Digital Media,India,Knowledge Portal,Health Care
0012w00000LRfj5AAD,Medium,2020-02-03,87,Phone,Breakdown,Compliant,Basic,Closed,Case about Digital Media,The United Kingdom,Chatbot,Manufacturing
0012w00000LRfj6AAD,Low,2020-02-04,91,Phone,Other,Compliant,Premium,Closed,Case about Digital Media,Russia,Call center Agent,Consumer Goods
0012w00000LRfj7AAD,Medium,2020-02-05,83,Web,Performance,Compliant,Premium,Closed,Case about Digital Media,Canada,Onsite Agent,Travel
0012w00000LRfoNAAT,Low,2020-02-06,93,Chat,Performance,Compliant,Basic,Closed,Case about Digital Media,Israel,Self,Entertainment
0012w00000LRfoOAAT,Medium,2020-02-07,102,Web,Breakdown,Compliant,Basic,Closed,Case about Digital Media,Australia,Knowledge Portal,Computer Software
0012w00000LRfoPAAT,Low,2020-02-08,68,Phone,Breakdown,Compliant,Basic,Attention,Case about Digital Media,Austria,Chatbot,Construction
0012w00000LRfoQAAT,Low,2020-02-09,85,Email,Performance,Compliant,Basic,Working,Case about Digital Media,Belarus,Call center Agent,Health Care
0012w00000LRfoRAAT,Medium,2020-02-10,97,Phone,Performance,Compliant,Premium,Working,Case about Digital Media,Brazil,Onsite Agent,Manufacturing
0012w00000LRfoSAAT,Low,2020-02-11,67,Email,Installation,Compliant,Premium,Closed,Case about Digital Media,Belgium,Self,Consumer Goods
0012w00000LRfoTAAT,Low,2020-02-12,64,Chat,Performance,Compliant,Basic,Waiting on Customer,Case about Digital Media,China,Knowledge Portal,Travel
0012w00000LRfoUAAT,Low,2020-02-13,82,Chat,Feedback,Compliant,Basic,Closed,Case about Digital Media,United Arab Emirates,Chatbot,Entertainment
0012w00000LRfoVAAT,Low,2020-02-14,66,Phone,Other,Compliant,Basic,Working,Case about Digital Media,United States of America,Call center Agent,Computer Software
0012w00000LRfoWAAT,Low,2020-02-15,96,Web,Other,Compliant,Basic,Warning,Case about Digital Media,India,Onsite Agent,Construction
0012w00000LRfoXAAT,Low,2020-02-16,79,Phone,Performance,Compliant,Basic,Closed,Case about Digital Media,The United Kingdom,Self,Health Care
0012w00000LRfoYAAT,Low,2020-02-17,79,Web,Breakdown,Compliant,Basic,Warning,Case about Digital Media,Russia,Knowledge Portal,Manufacturing
0012w00000LRfoZAAT,High,2020-02-18,78,Chat,Breakdown,Compliant,Basic,On Hold,Case about Digital Media,Canada,Chatbot,Consumer Goods
0012w00000LRfoaAAD,High,2020-02-19,91,Phone,Equipment Complexity,Compliant,Basic,Closed,Case about Digital Media,Israel,Call center Agent,Travel
0012w00000LRfobAAD,High,2020-02-20,96,Phone,Feedback,Compliant,Basic,Closed,Case about Digital Media,Australia,Onsite Agent,Entertainment
0012w00000LRfocAAD,Low,2020-02-21,98,Email,Other,Compliant,Basic,Closed,Case about Digital Media,Austria,Self,Computer Software
0012w00000LRfodAAD,Low,2020-02-22,100,Phone,Installation,Compliant,Basic,Attention,Case about Digital Media,Belarus,Knowledge Portal,Construction
0012w00000LRfoeAAD,Medium,2020-02-23,76,Web,Equipment Design,Compliant,Basic,Working,Case about Digital Media,Brazil,Chatbot,Health Care
0012w00000LRfofAAD,Low,2020-02-24,113,Chat,Equipment Design,Compliant,Premium,Closed,Case about Digital Media,Belgium,Call center Agent,Manufacturing
0012w00000LRfogAAD,Low,2020-02-25,98,Phone,Breakdown,Compliant,Premium,Closed,Case about Digital Media,China,Onsite Agent,Consumer Goods
0012w00000LRfohAAD,Low,2020-02-26,98,Web,Breakdown,Compliant,Basic,Closed,Case about Digital Media,United Arab Emirates,Self,Travel
0012w00000LRfoiAAD,Low,2020-02-27,95,Email,Equipment Design,Compliant,Premium,Closed,Case about Digital Media,United States of America,Knowledge Portal,Entertainment
0012w00000LRfojAAD,Low,2020-02-28,87,Phone,Equipment Complexity,Compliant,Premium,Closed,Case about Digital Media,India,Chatbot,Computer Software
0012w00000LRfufAAD,Low,2020-02-29,78,Phone,Breakdown,Compliant,Premium,Closed,Case about Digital Media,The United Kingdom,Call center Agent,Construction
0012w00000LRfugAAD,Low,2020-03-01,93,Phone,Breakdown,Compliant,Premium,Closed,Case about Digital Media,Russia,Onsite Agent,Health Care
0012w00000LRfuhAAD,Low,2020-03-02,88,Chat,Installation,Compliant,Basic,Closed,Case about Digital Media,Canada,Self,Manufacturing
0012w00000LRfuiAAD,Medium,2020-03-03,73,Phone,Performance,Compliant,Basic,Closed,Case about Digital Media,Israel,Knowledge Portal,Consumer Goods
0012w00000LRfujAAD,Medium,2020-03-04,106,Email,Equipment Design,Compliant,Basic,Closed,Case about Digital Media,Australia,Chatbot,Health Care
0012w00000LRfukAAD,Medium,2020-03-05,104,Web,Installation,Compliant,Basic,Closed,Case about Digital Media,Austria,Call center Agent,Entertainment
0012w00000LRfulAAD,Medium,2020-03-06,87,Phone,Performance,Compliant,Premium,Closed,Case about Digital Media,Belarus,Onsite Agent,Computer Software
0012w00000LRfumAAD,Medium,2020-03-07,93,Web,Other,Compliant,Basic,Closed,Case about Digital Media,Brazil,Self,Computer Software
0012w00000LRfunAAD,Medium,2020-03-08,86,Web,Installation,Compliant,Basic,Closed,Case about Digital Media,Belgium,Knowledge Portal,Health Care
0012w00000LRfuoAAD,Low,2020-03-09,82,Chat,Performance,Open Violation,Basic,Closed,Case about Digital Media,China,Chatbot,Manufacturing
0012w00000LRfupAAD,Medium,2020-03-10,95,Phone,Installation,Compliant,Basic,Closed,Case about Digital Media,United Arab Emirates,Call center Agent,Consumer Goods
0012w00000LRfuqAAD,Medium,2020-03-11,120,Chat,Installation,Compliant,Premium,Closed,Case about Digital Media,United States of America,Onsite Agent,Health Care
0012w00000LRfurAAD,Low,2020-03-12,45,Web,Equipment Design,Compliant,Basic,Closed,Case about Digital Media,India,Self,Entertainment
0012w00000LRfusAAD,Low,2020-03-13,77,Phone,Equipment Complexity,Open Violation,Basic,Closed,Case about Digital Media,The United Kingdom,Knowledge Portal,Computer Software
0012w00000LRfutAAD,Medium,2020-03-14,119,Phone,Other,Compliant,Premium,Closed,Case about Digital Media,Russia,Chatbot,Computer Software
0012w00000LRfuuAAD,Low,2020-03-15,100,Chat,Breakdown,Open Violation,Premium,Closed,Case about Digital Media,Canada,Call center Agent,Health Care
0012w00000LRfuvAAD,Low,2020-03-16,76,Chat,Breakdown,Compliant,Basic,Closed,Case about Digital Media,Israel,Onsite Agent,Manufacturing
0012w00000LRfuwAAD,Medium,2020-03-17,117,Chat,Installation,Compliant,Premium,Closed,Case about Digital Media,Australia,Self,Consumer Goods
0012w00000LRfuxAAD,Medium,2020-03-18,28,Phone,Breakdown,Compliant,Premium,Closed,Case about Digital Media,Austria,Knowledge Portal,Travel
0012w00000LRfuyAAD,Low,2020-03-19,70,Web,Installation,Compliant,Basic,Closed,Case about Digital Media,Belarus,Chatbot,Computer Software
0012w00000LRfuzAAD,Medium,2020-03-20,45,Web,Performance,Compliant,Basic,Closed,Case about Digital Media,Brazil,Call center Agent,Computer Software
0012w00000LRfv0AAD,Low,2020-03-21,33,Chat,Performance,Compliant,Premium,Closed,Case about Digital Media,Belgium,Onsite Agent,Construction
0012w00000LRfv1AAD,Low,2020-03-22,89,Chat,Other,Open Violation,Basic,Closed,Case about Digital Media,China,Self,Health Care
0012w00000LRfv2AAD,Medium,2020-03-23,40,Chat,Other,Compliant,Premium,Closed,Case about Digital Media,United Arab Emirates,Knowledge Portal,Computer Software
0012w00000LRfj8AAD,Low,2020-03-24,42,Web,Equipment Complexity,Compliant,Premium,Closed,Case about Digital Media,United States of America,Chatbot,Consumer Goods
0012w00000LRfj9AAD,Low,2020-03-25,95,Phone,Performance,Compliant,Basic,Closed,Case about Digital Media,India,Call center Agent,Health Care
0012w00000LRfjAAAT,Low,2020-03-26,67,Email,Breakdown,Compliant,Basic,Closed,Case about Digital Media,The United Kingdom,Onsite Agent,Health Care
0012w00000LRfjBAAT,Low,2020-03-27,30,Chat,Equipment Complexity,Compliant,Premium,Closed,Case about Digital Media,Russia,Self,Computer Software
0012w00000LRfjCAAT,Medium,2020-03-28,45,Phone,Equipment Complexity,Compliant,Basic,Closed,Case about Digital Media,Canada,Knowledge Portal,Computer Software
0012w00000LRfjDAAT,Low,2020-03-29,84,Email,Equipment Complexity,Compliant,Basic,Closed,Case about Digital Media,Israel,Chatbot,Health Care
0012w00000LRfjEAAT,Low,2020-03-30,67,Chat,Performance,Compliant,Premium,Closed,Case about Digital Media,Australia,Call center Agent,Manufacturing
0012w00000LRfjFAAT,Medium,2020-03-31,45,Phone,Performance,Compliant,Premium,Attention,Case about Digital Media,Austria,Onsite Agent,Consumer Goods
0012w00000LRfjGAAT,Low,2020-04-01,95,Web,Other,Compliant,Basic,On Hold,Case about Digital Media,Belarus,Self,Health Care
0012w00000LRfjHAAT,Medium,2020-04-02,40,Web,Equipment Design,Compliant,Basic,Waiting on Customer,Case about Digital Media,Brazil,Knowledge Portal,Computer Software
0012w00000LRfjIAAT,Low,2020-04-03,45,Chat,Performance,Compliant,Basic,Closed,Case about Laptops,Belgium,Chatbot,Computer Software
0012w00000LRfjJAAT,Low,2020-04-04,102,Web,Performance,Compliant,Premium,Closed,Case about Laptops,China,Call center Agent,Computer Software
0012w00000LRfjKAAT,Low,2020-04-05,100,Chat,Performance,Compliant,Premium,Closed,Case about Laptops,United Arab Emirates,Onsite Agent,Health Care
0012w00000LRfjLAAT,Low,2020-04-06,89,Web,Equipment Design,Compliant,Premium,Closed,Case about Laptops,United States of America,Self,Computer Software
0012w00000LRfjMAAT,Medium,2020-04-07,21,Chat,Other,Compliant,Basic,Closed,Case about Laptops,India,Knowledge Portal,Consumer Goods
0012w00000LRfjNAAT,Low,2020-04-08,88,Email,Breakdown,Compliant,Basic,Closed,Case about Laptops,The United Kingdom,Chatbot,Health Care
0012w00000LRfjOAAT,Low,2020-04-09,75,Phone,Other,Compliant,Premium,Closed,Case about Laptops,Russia,Call center Agent,Health Care
0012w00000LRfjPAAT,Low,2020-04-10,86,Email,Other,Compliant,Basic,Closed,Case about Laptops,Canada,Onsite Agent,Computer Software
0012w00000LRfjQAAT,Low,2020-04-11,92,Email,Feedback,Compliant,Basic,Closed,Case about Laptops,Israel,Self,Computer Software
0012w00000LRfjRAAT,Low,2020-04-12,100,Phone,Performance,Compliant,Basic,Closed,Case about Laptops,Australia,Knowledge Portal,Health Care
0012w00000LRfjSAAT,Low,2020-04-13,106,Web,Equipment Design,Compliant,Basic,Closed,Case about Laptops,Austria,Chatbot,Computer Software
0012w00000LRfjTAAT,Medium,2020-04-14,24,Web,Equipment Design,Compliant,Basic,Closed,Case about Laptops,Belarus,Call center Agent,Consumer Goods
0012w00000LRfjUAAT,Medium,2020-04-15,114,Web,Other,Compliant,Basic,Closed,Case about Laptops,Brazil,Onsite Agent,Health Care
0012w00000LRfjVAAT,Low,2020-04-16,92,Email,Other,Compliant,Basic,Closed,Case about Laptops,Belgium,Self,Health Care
0012w00000LRfokAAD,Low,2020-04-17,83,Email,Breakdown,Compliant,Basic,Closed,Case about Laptops,China,Knowledge Portal,Computer Software
0012w00000LRfolAAD,Low,2020-04-18,49,Email,Installation,Compliant,Premium,Closed,Case about Laptops,United Arab Emirates,Chatbot,Construction
0012w00000LRfomAAD,Medium,2020-04-19,74,Phone,Performance,Compliant,Basic,Closed,Case about Laptops,United States of America,Call center Agent,Health Care
0012w00000LRfonAAD,Medium,2020-04-20,107,Web,Equipment Complexity,Compliant,Basic,Closed,Case about Laptops,India,Onsite Agent,Computer Software
